org,drug_code,drug_name,drug_class,period,omega,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2016,-0.0032405707334407174,-0.036789262685743326,0.030308121218861894,0.017116994096284636,-0.18931891401096562,0.8498436940756244
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2017,-0.024961340536752318,-0.057841461974371566,0.007918780900866926,0.016775880422790143,-1.4879302848893805,0.13677602526108318
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2018,-0.023766840866917528,-0.05619576414526853,0.008662082411433472,0.01654567305019185,-1.4364384449529508,0.15088431231199675
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2019,-0.007072687171824132,-0.03790285843786033,0.023757484094212064,0.015729968259223466,-0.44963136957870037,0.6529783497882031
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2009,-0.005848627354656557,-0.031019036695425318,0.019321781986112205,0.012842281561962232,-0.45541964848206595,0.6488094775655445
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2010,0.012900492335473789,-0.011832019888418447,0.03763300455936602,0.012618860560183322,1.0223183205763529,0.3066355553760352
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2011,-0.00869169044643383,-0.0330846043778331,0.015701223484965443,0.012445592941404777,-0.6983749578951574,0.48494620706740266
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2012,0.01501742448013943,-0.00952961074504036,0.039564459705319216,0.012524227699490235,1.1990699019908966,0.2305068442036806
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2013,-0.01092889408116123,-0.03580023156858751,0.01394244340626505,0.012689691077799502,-0.8612419336418071,0.38910922648577184
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2014,-0.02842538721640164,-0.05263809346484048,-0.0042126809679628,0.012353648556517152,-2.3009710116292617,0.02139764831978951
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2015,-0.019871921189446123,-0.044688942819202646,0.0049451004403104,0.012661978396291988,-1.5694167662823955,0.11655762823520115
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,MGH_2016,-3.4241057420002837e-4,-0.02494097182813822,0.024256150679738162,0.012550516972744659,-0.027282587238726865,0.9782344615312479
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2010,1.2034958340565578,0.6603547109217737,1.7466369571913418,0.27711791003253744,4.342901669239822,1.4090866644759881e-5
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2011,0.6827115886795423,0.4379640984024869,0.9274590789565977,0.12487346308788959,5.467227157775147,4.5946351651208316e-8
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2012,0.636733081590279,0.3883382675757313,0.8851278956048266,0.12673437674051888,5.024154439911376,5.075156556347489e-7
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2013,0.5511145506757231,0.29089022918857055,0.8113388721628757,0.13276995064183267,4.150898211617471,3.31759045237762e-5
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2014,0.592937734326047,0.3365905020294835,0.8492849666226105,0.130791807563097,4.53344705126122,5.817257367187192e-6
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2015,0.6330903313325505,0.36689547433071995,0.8992851883343811,0.13581619820646795,4.661375739365976,3.1496848702293457e-6
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2016,0.5818466692162919,0.3344440820957181,0.8292492563368657,0.12622812922689086,4.6094850076597575,4.047335149658488e-6
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2017,0.6481114830717687,0.40406509159577064,0.8921578745477667,0.12451575304495638,5.205056125209862,1.9475610240239936e-7
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2018,0.5488826158181053,0.3080239180970081,0.7897413135392024,0.1228893487946513,4.46647834984699,7.970378377425617e-6
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,BWH_2019,0.5038458956204933,0.2762440220485646,0.731447769192422,0.11612553871766183,4.338803515439469,1.4356059987618628e-5
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2009,0.9961763262613282,0.8094926886446969,1.1828599638779596,0.09524850409965088,10.45870836164638,1.4264974314901408e-25
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2010,0.7233180890387332,0.5431004156873885,0.9035357623900778,0.09194948211950765,7.866472680059573,3.725656865897636e-15
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2011,0.7193579400487256,0.5415985567452299,0.8971173233522212,0.09069522945607116,7.931596230176047,2.2111825205850813e-15
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2012,0.5206387310834247,0.34192652670037826,0.6993509354664712,0.09118137159289946,5.709924318839357,1.1370963353074915e-8
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2013,0.7389113226012599,0.5587404948205614,0.9190821503819584,0.0919255808789667,8.038146895956451,9.332855869056178e-16
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2014,0.7591393044595831,0.5808306645657284,0.9374479443534378,0.09097546755977692,8.34443971349505,7.348425689130793e-17
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2015,0.5922669244640084,0.4089326779594603,0.7756011709685565,0.09353959968176216,6.331723959467461,2.446323930808173e-10
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,intercept,MGH_2016,0.6441176012830434,0.46327103154737437,0.8249641710187124,0.0922703535178012,6.980764424607709,2.9748143567035416e-12
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,amplitude,NA,0.03263594270695961,0.022139455733483734,0.043132429680435486,0.005355448904301727,6.093969579421254,1.1129591744754033e-9
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,phase,NA,2.0774836154726763,1.4697698280469558,2.685197402898397,0.31006375230325134,6.700182140093683,2.1131887658401313e-11
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2010,0.03268102663694508,0.01933140946809674,0.04603064380579343,0.006811154324338827,4.798162702049406,1.6078873495462868e-6
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2011,-0.03244556304305966,-0.039530871345399746,-0.025360254740719568,0.00361501964231389,-8.975210718991281,2.9658548635823557e-19
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2012,0.008031535422171561,8.259728092404701e-4,0.015237098035102651,0.0036763750098306154,2.1846344294842774,0.02892229092184915
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2013,-0.03501401200641279,-0.0552650001524936,-0.01476302386033198,0.010332326668152083,-3.388782907371528,7.028118036346144e-4
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2009,0.035466656596779306,0.030045019895852055,0.04088829329770656,0.0027661920033696698,12.821473185366445,1.5113238150371909e-37
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2010,0.02081731744191037,0.015486403598856337,0.026148231284964407,0.0027199039804320915,7.653695715612459,2.0030523893650662e-14
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2011,-0.0018648762994317133,-0.007118817358072278,0.003389064759208851,0.0026806314300073793,-0.6956854562533349,0.4866304681476462
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2012,0.010691886963199943,0.005377417006693122,0.01600635691970676,0.0027115140882315613,3.943142692713483,8.057769652193774e-5
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2013,0.0038771239501738963,-0.0015068199133107326,0.009261067813658526,0.0027469606104767704,1.4114232054827214,0.1581287797351137
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2014,0.006644947052086334,0.0014086152873638439,0.011881278816808824,0.002671646931283437,2.4872100329867157,0.01287957075317652
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2015,-0.01938816024465437,-0.024750566621129552,-0.014025753868179188,0.0027359718947762113,-7.086388672950979,1.4026374848572298e-12
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2016,0.0035399722318860327,-0.0017559015488074177,0.008835846012579484,0.0027020260690842433,1.3101177195843199,0.190164638085452
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2010,4.3022210776034875,4.186816665823027,4.417625489383948,0.05888088387886488,73.06651657020653,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2011,4.658461634841837,4.6063742762944,4.710548993389273,0.026575671266561254,175.29045976360078,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2012,4.400639088673031,4.348514206643753,4.452763970702308,0.026594816251947335,165.4698061074517,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2013,4.602365201868304,4.522115692046754,4.682614711689855,0.04094437982256215,112.40529766999178,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2009,4.3142289179933435,4.274218248121728,4.354239587864959,0.020413982189068005,211.33695905268684,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2010,4.452766835391241,4.414106668190791,4.491427002591691,0.019724937552626637,225.7430130519372,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2011,4.594822740258597,4.556702920007572,4.632942560509623,0.019449245267621863,236.24684027754176,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2012,4.527721136195321,4.4892309306373335,4.566211341753309,0.019638220835481696,230.55658524904572,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2013,4.565795524472465,4.526951810891308,4.604639238053622,0.019818585386033004,230.3794865041263,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2014,4.430918644659615,4.392584630666574,4.469252658652655,0.019558529797187117,226.54661115156335,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2015,4.610382581606107,4.570917624949503,4.64984753826271,0.020135551963147064,228.9672808594581,0
S. aureus,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2016,4.259618661387512,4.220844620438342,4.298392702336683,0.019783037471614282,215.31671602500032,0
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,amplitude,NA,0.03267672499769471,0.00987881934835369,0.05547463064703573,0.011631798251992382,2.8092582324575304,0.0049676333257602096
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,phase,NA,1.0029184327051937,-1.0306609225335999,3.036497787943987,1.037559552766994,0.9666128850441226,0.33374257330462753
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2010,-0.028355611924339563,-0.07206019365273568,0.015348969804056558,0.022298665727091053,-1.2716281893893686,0.2035115595716224
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2011,0.004469067383605019,-0.018656250413625355,0.027594385180835394,0.011798848335806134,0.37877149162454066,0.7048592730560197
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2012,0.004609578470401797,-0.018947249578498544,0.028166406519302137,0.012019010673009096,0.3835239518301997,0.7013330522375226
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2013,-0.007733842155992377,-0.03215571005539511,0.016688025743410353,0.012460365645511506,-0.6206753779154366,0.5348162478741486
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2014,0.005044689422030858,-0.01919631980989437,0.02928569865395609,0.012368089119563025,0.4078794527807454,0.6833640396453864
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2015,-0.022848304315591778,-0.04739460732418116,0.0016979986929976064,0.012523854112732425,-1.824382822566015,0.06810057394197154
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2016,0.02046429011408304,-0.002901149767956704,0.043829729996122786,0.01192136185478068,1.7166067403512706,0.08605765069238938
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2017,-0.03585928697553129,-0.05875448430692587,-0.012964089644136714,0.011681437777422941,-3.0697665526102953,0.0021434845533776126
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2018,-0.011008371785801836,-0.03357961924831439,0.011562875676710715,0.011516154194950355,-0.9559069459688918,0.33912417470005707
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,BWH_2019,-0.007767896308661205,-0.02921268373079,0.013676891113467593,0.010941419123658673,-0.7099532721367608,0.4777366420352286
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2009,0.003867289016216773,-0.01366374366238221,0.02139832169481576,0.008944568786407066,0.4323617055853869,0.6654805330851018
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2010,0.01042632368132122,-0.006791551600416029,0.027644198963058468,0.008784791668392715,1.186860664987044,0.23528859451382583
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2011,-0.015324198930717892,-0.03231495972225977,0.0016665618608239854,0.00866891479923245,-1.7677182537397533,0.07711451545362187
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2012,0.001673113471399008,-0.01541979515927481,0.018766022102072826,0.008721032001353345,0.19184810595115023,0.8478620179455281
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2013,-0.008921557647986649,-0.026257721549771455,0.008414606253798156,0.008845144114142025,-1.0086390377430312,0.31315297994327496
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2014,-0.019447022187472594,-0.036309441921837465,-0.0025846024531077268,0.008603433464784805,-2.260379215701765,0.023802288449805066
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2015,-0.008006229012335076,-0.02529274433229007,0.00928028630761992,0.00881981273957523,-0.9077549885396617,0.3640123467907215
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,slope,MGH_2016,-0.002721093620912565,-0.019869988456024605,0.014427801214199475,0.00874959691625986,-0.3109964546887647,0.7558046984841768
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2010,0.3915330978694149,0.013313247736473355,0.7697529480023565,0.1929728572138527,2.0289542452880696,0.0424685858320816
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2011,0.02813798656279982,-0.14229088549117674,0.19856685861677636,0.08695510397042894,0.3235921214281888,0.7462482958044736
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2012,-0.014902731913055635,-0.18580633383534298,0.1560008700092317,0.08719731753764519,-0.17090814641885935,0.8642967280046707
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2013,-0.13441197292339285,-0.3135988205519059,0.044774874705120205,0.0914235409639749,-1.470211845944114,0.1415110932562121
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2014,-0.23049628759361537,-0.4068277206013716,-0.054164854585859096,0.08996666999936538,-2.5620186630809085,0.010409666934286523
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2015,-0.11173317663238352,-0.2930599841119913,0.06959363084722428,0.0925153772772819,-1.2077254605740093,0.2271589692169427
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2016,-0.4909999929618564,-0.6632515481537837,-0.3187484377699291,0.08788506143512106,-5.586842461552181,2.3251462726250326e-8
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2017,-0.013044308842045441,-0.18299077340516035,0.15690215572106947,0.08670897317687008,-0.15043781934122888,0.8804198519625092
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2018,-0.37134698797102145,-0.539039006113809,-0.20365496982823397,0.0855587242753034,-4.340258589832797,1.4261252231111493e-5
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,BWH_2019,-0.37563381272028856,-0.534002063460242,-0.21726556198033503,0.0808016126771421,-4.648840540116488,3.3471346795632166e-6
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2009,-0.030255985923865327,-0.16028111215454896,0.0997691403068183,0.06634056914122159,-0.4560706414721632,0.6483412919443661
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2010,-0.13148376995688948,-0.25696296319737355,-0.006004576716405391,0.06402117295534407,-2.053754467269786,0.040004991515220197
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2011,-0.10055627585513671,-0.2244081936981645,0.023295641987891094,0.06319091514943946,-1.5913090610783582,0.11154677585405381
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2012,-0.38382375298454885,-0.5082765592662721,-0.25937094670282557,0.06349749651697235,-6.044706863080121,1.508079945672568e-9
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2013,-0.24204896612823038,-0.3676263745341143,-0.11647155772234646,0.06407128365440513,-3.777807347107656,1.5841052380231846e-4
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2014,-0.18586292926712655,-0.3100831676291527,-0.06164269090510037,0.06337883723469391,-2.9325708292638764,0.0033633066118563914
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2015,-0.43935251438510975,-0.5670378516354627,-0.3116671771347568,0.0651467773170929,-6.744040649111811,1.558224268040674e-11
S. aureus,OXA,Oxacillin,Penicillins,12,0.5235987755982988,intercept,MGH_2016,-0.33413503258522753,-0.4602340740007639,-0.20803599116969115,0.06433742783550594,-5.193478257158863,2.0726112422012064e-7
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,amplitude,NA,0.01294053125660864,-0.007630010227610102,0.03351107274082738,0.010495367081475249,1.232975574475066,0.21759199772441196
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,phase,NA,11.192453989742006,7.950030046055797,14.434877933428217,1.6543283291234108,-0.4881413175617276,0.6254523762535263
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2010,-0.0035784046352198683,-0.03275344979950722,0.025596640529067488,0.014885500649203963,-0.24039531619053955,0.8100250195213266
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2011,0.002766928961455569,-0.012711144958726866,0.018245002881638005,0.007897121601351613,0.3503718318054013,0.7260614761887627
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2012,-0.00737331025280645,-0.02320269850805765,0.008456078002444748,0.008076366902714233,-0.9129488966540753,0.36127482635504793
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2013,-0.009154109930937158,-0.025549535719557516,0.0072413158576832,0.008365166869363616,-1.0943128898555445,0.27382424934395677
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2014,-0.00604185537462975,-0.02229922561504468,0.010215514865785182,0.008294729070866097,-0.7283969522103857,0.46637481867116426
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2015,-0.014385296165999007,-0.03083551914393866,0.0020649268119406466,0.008393125132755967,-1.7139380074124368,0.08654772502738994
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2016,0.002608879726512282,-0.013005180809589657,0.018222940262614222,0.007966503802755388,0.3274811374106097,0.7433056914402554
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2017,0.0011900472959103098,-0.0141159172398297,0.01649601183165032,0.007809309077346068,0.15238829506217186,0.8788814437308051
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2018,-0.0011991400454024728,-0.01627618246126641,0.013877902370461465,0.0076925099311975775,-0.1558841075445696,0.8761251455118917
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,BWH_2019,-0.017172995122894635,-0.031500582436529236,-0.002845407809260035,0.007310127852679327,-2.3492058509756903,0.018818255334076998
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,MGH_2009,0.0030717610996688497,-0.008703189336919416,0.014846711536257114,0.006007738167368163,0.5113007614668583,0.609143245227808
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,MGH_2010,-0.008522749690112248,-0.020096585839626098,0.0030510864594016,0.005905126951722988,-1.44327967201882,0.14894939918768152
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,MGH_2011,0.007277208355745114,-0.004204275191405874,0.018758691902896103,0.0058580074112154455,1.2422668400542713,0.21414528252849682
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,MGH_2012,-0.0031286289149877965,-0.014695569220272809,0.008438311390297215,0.00590160859920058,-0.5301315501356011,0.5960236172753612
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,MGH_2013,-0.014168319443187501,-0.025847903930782304,-0.002488734955592698,0.005959081176859309,-2.3776013487124223,0.017430244265829987
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,MGH_2014,-0.007128072446526569,-0.018502209037287505,0.004246064144234367,0.005803237549505337,-1.2282923774392382,0.21934433322892344
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,slope,MGH_2015,-0.008686358776006977,-0.06855418959151706,0.0511814720395031,0.03054537291896173,-0.2843756008169317,0.7761240017533004
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2010,-1.3989489719391228,-1.6512431683657043,-1.1466547755125414,0.12872389412083388,-10.867826688228693,1.7896690809277775e-27
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2011,-1.440320615343911,-1.5540803081838892,-1.3265609225039328,0.05804172614257207,-24.815261555211983,6.201448601776153e-135
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2012,-1.3334172040382262,-1.448219147139421,-1.2186152609370313,0.05857349625132805,-22.76485593956658,5.282437687172039e-114
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2013,-1.4142886461725601,-1.5347209880762964,-1.2938563042688238,0.0614462014882372,-23.01669772773995,1.763238155458334e-116
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2014,-1.4896282909467424,-1.6076204171712016,-1.3716361647222832,0.06020117061087145,-24.744174836323488,3.526641568901378e-134
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2015,-1.4597471110863076,-1.5811801599579611,-1.338314062214654,0.06195677564970681,-23.56073400816518,6.400695254710485e-122
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2016,-1.6278412370042816,-1.7428348887327965,-1.5128475852757668,0.058671308572795296,-27.74509852604649,7.333733849372857e-168
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2017,-1.527857726580974,-1.6413070820003712,-1.414408371161577,0.05788338781440442,-26.395444086304206,2.9712860534069332e-152
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2018,-1.5319173058584548,-1.643840407725715,-1.4199942039911946,0.05710467271342504,-26.826479043952354,3.713362543754078e-157
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,BWH_2019,-1.464077159065113,-1.5696481440476362,-1.3585061740825897,0.05386373719887392,-27.1811284400764,3.007413939831142e-161
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,MGH_2009,-1.4261672369818545,-1.513274294307451,-1.339060179656258,0.044443192840626596,-32.08966651194692,3.762581174461969e-223
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,MGH_2010,-1.3943123861768096,-1.4784520072324272,-1.310172765121192,0.042929166923117094,-32.47937209389407,1.7488427444686065e-228
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,MGH_2011,-1.5289259498517356,-1.6120208893439743,-1.445831010359497,0.04239615633128007,-36.06284347818784,2.3054882787320784e-280
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,MGH_2012,-1.489175131363417,-1.573207343968204,-1.40514291875863,0.04287436568611583,-34.73346153423471,1.6029537962235846e-260
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,MGH_2013,-1.47421623056455,-1.5587847497866005,-1.3896477113424996,0.043147996539281454,-34.16650479292683,2.8445692123781773e-252
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,MGH_2014,-1.56521991219093,-1.6488799206574867,-1.4815599037243734,0.042684462126067725,-36.66954751750376,1.1891462757431695e-289
S. aureus,PEN,Penicillin,Penicillins,12,0.5235987755982988,intercept,MGH_2015,-1.5754525507638653,-1.7415651646492365,-1.409339936878494,0.08475289096924556,-18.58877653312797,8.247770817633263e-77
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,amplitude,NA,0.013264521243438947,-0.006738093454818621,0.033267135941696516,0.01020560319272989,1.299729275471745,0.1937001487070234
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,phase,NA,10.073082565864553,8.149746065721198,11.996419066007906,0.981312164567506,-1.9636131128413132,0.04958086293565865
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2010,-9.275084039374958e-4,-0.026216783418584952,0.024361766610709962,0.012902928428341561,-0.07188355799139393,0.9426948809460859
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2011,0.003140046864727938,-0.010227750111191442,0.016507843840647317,0.006820429906550763,0.4603884077324866,0.6452395842729839
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2012,-0.0021511434036344873,-0.015756217101454237,0.01145393029418526,0.0069414916830793,-0.30989641734760726,0.7566411015634155
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2013,9.124815399916634e-4,-0.013185435964491423,0.015010399044474751,0.007192947225400908,0.126857811047099,0.899053481481626
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2014,0.005026280988442647,-0.008989131131784893,0.019041693108670186,0.007150851868084988,0.7028926177139081,0.48212615423985417
S. aureus,TET,Tetracycline,Tetracyclines,12,0.5235987755982988,slope,BWH_2015,0.004605636561490067,-0.009591093093338984,0.018802366216319116,0.00724336251421508,0.635842338755173,0.5248822851668677
